Sentence,Title,SourceTextType
cloud resources was seen as preferable to facilitybased storage systems but some expressed concerns about the longevity of that solution,SpaceWeatherOpsResearch,academicArticle
see pangeo hompage accessed august  ,SpaceWeatherOpsResearch,academicArticle
swpc testbed operations ccmc systems new models applications space environment data streams from variety of sources research educational users of space weather information as is ccmc space weather information as is or enabling community access to archives of operational data streams  model inputs and simulation outputs through ccmc systems shared repository shared repository operational models ccmcswpc shared proving grounds architecture for collaborative evaluations ro transition ccmcswpc ror pipeline figure  a researchtooperationsoperationstoresearch ror pipeline between the operational space weather prediction center swpc and the community coordinated modeling center ccmc,SpaceWeatherOpsResearch,academicArticle
source masha kuznetsova nasa community coordinated modeling center presentation to workshop april  planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
modeling validation and data science the very definition of long term was discussed in light of  to year planning and proposal funding cycles nsf facility hardware divesting requirements which do not include longterm data archival and the challenges of archiving historical data including data owned by principal investigators,SpaceWeatherOpsResearch,academicArticle
with regard to data buys concerns were expressed about quality control longevity reliability and user access,SpaceWeatherOpsResearch,academicArticle
noaas current radio occultation data buys are made available to the research community with a hour delay but the committee heard nothing about standards or practices regarding these data,SpaceWeatherOpsResearch,academicArticle
one commenter said that radio frequency data from the solar corona are key to space weather research and forecast operations but their archiving curation and continued acquisition were not addressed during the workshop and the nsf support focused on these observations is small,SpaceWeatherOpsResearch,academicArticle
similarly there was concern about the data gap that will be left when the defense meteorological satellite program dmsp and the polar operational environmental satellite poes programs are retired,SpaceWeatherOpsResearch,academicArticle
this will especially affect the ability to monitor spacecraft charging in the auroral zone forcing operators to resort to models for anomaly resolution,SpaceWeatherOpsResearch,academicArticle
further discussion regarding the archiving of swpc operational models and forecasting products revolved around noaas national centers for environmental information ncei which is intended to archive all swpc operational forecasts and models,SpaceWeatherOpsResearch,academicArticle
it was unclear what exactly ncei is mandated to archive and that lack of clarity mirrors the current lack of resources especially when coordinating across agencies,SpaceWeatherOpsResearch,academicArticle
the topic of interagency coordination becomes even more problematic when considering data sharing agreements with international missions,SpaceWeatherOpsResearch,academicArticle
for nasa such agreements would involve an office other than the science mission directorate responsible for the mission to direct the hdrl to act according to the agreement,SpaceWeatherOpsResearch,academicArticle
the international aspect also points to the question of whether better and more sustained data curation would support the use of nonnasa data sets in nasa proposals this question was viewed by the panelists as a highlevel policy issueplanning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
research infrastructure key themes in the sessions devoted to research infrastructure the following key themes emerged from the presentations and discussions it is important to develop architectures that will bridge the major gap that exists between solar and heliospheric research and geospace research fusing research in both areas,SpaceWeatherOpsResearch,academicArticle
threedimensional coverage of the sun and heliosphere with measurements that have high time and energy resolution and large dynamic range are needed to close the observational gap of the d structure of transient phenomena,SpaceWeatherOpsResearch,academicArticle
one solution would be to introduce outoftheecliptic architectures that would provide threedimensional reconstruction of transients traveling toward earth including their magnetic field structure,SpaceWeatherOpsResearch,academicArticle
more multipoint distributed measurements throughout the system are critically needed for science in particular for improving empirical and physicsbased models,SpaceWeatherOpsResearch,academicArticle
key information about the sun and the heliosphere is needed in near real time,SpaceWeatherOpsResearch,academicArticle
various pieces of existing infrastructure could be repurposed to serve research needs instead of building new infrastructure,SpaceWeatherOpsResearch,academicArticle
an example of such dual use infrastructure would be commercial and department of defense communication networks to provide data downlink and reducedlatency services,SpaceWeatherOpsResearch,academicArticle
a systemslevel approach focused on multiscale measurements is key to addressing gaps and sparse coverage of the observations and to addressing the multiscale nature of various space weather phenomena,SpaceWeatherOpsResearch,academicArticle
it may be possible to design both individual instruments and spacecraft so that they can be used effectively for both research and space weather observations,SpaceWeatherOpsResearch,academicArticle
to do so it is crucial that the instrument design maintains multiple analysis and operation pathways as viable so that some can be devoted to research while others focus on collecting space weather data,SpaceWeatherOpsResearch,academicArticle
new capabilities are needed for managing the larger data volumes now being produced including techniques for processing data onboard the spacecraft,SpaceWeatherOpsResearch,academicArticle
as capabilities have steadily increased in areas such as spacecraft development launch systems modeling and data analytics instrumentation and commercial data product services the space weather communitys view of the future of science mission infrastructure and operations has changed,SpaceWeatherOpsResearch,academicArticle
emerging trends across these areas will play a major role in reshaping the architecture that supports efforts to better planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
research infrastructure understand the sunearth system and the impacts of space weather in space and on ground,SpaceWeatherOpsResearch,academicArticle
furthermore the ways that information flows from research to operations and operations to research ror are also evolving,SpaceWeatherOpsResearch,academicArticle
two panels specifically addressed the issues of the architecture needed to support space weather research and operations,SpaceWeatherOpsResearch,academicArticle
one panel was focused on the sun and heliosphere while the other addressed the magnetosphere and ionospherethermospheremesosphere system,SpaceWeatherOpsResearch,academicArticle
in particular these presentations addressed the part of the statement of task that asked the committee to take into account the results of studies including nasas space weather science gap analysis part of the nasa heliophysics divisions space weather science application program and the nsf investments in critical capabilities for geospace science  to identify the key elements needed to establish a robust research infrastructure the panelists in each of the two panels were asked to address three key questions what are the novel observationalmodel architecturestechnologies that are not yet being used,SpaceWeatherOpsResearch,academicArticle
what is needed to build a fluently ie smooth and effective operating architecture from the multisourcemultiorganization observational base that currently exists,SpaceWeatherOpsResearch,academicArticle
what are the governmentprivate resources data and platforms that could be used but that are not being used right now,SpaceWeatherOpsResearch,academicArticle
this chapter summarizes the discussions on those topics and is divided into two main sections the first on the sun and heliosphere and the second on the magnetosphere and ionospherethermospheremesosphere,SpaceWeatherOpsResearch,academicArticle
the sun and the heliosphere the new architectures solar and heliosphere panel was moderated by committee member dan baker,SpaceWeatherOpsResearch,academicArticle
the panelists were justin kasper of bwx technologies nicole duncan of ball aerospace tom berger of the university of colorado sue lepri of the university of michigan and angelos vourlidas of the applied physics laboratory of johns hopkins university,SpaceWeatherOpsResearch,academicArticle
the panelists used the three key questions above as guidance to explore new architecture issues within their areas of discipline expertise,SpaceWeatherOpsResearch,academicArticle
the topics they discussed included multispacecraft small satel lite constellation mission architectures innovative partnerships contracting and procurement mechanisms across government agencies space and ground infrastructure capabilities and enabling technologies,SpaceWeatherOpsResearch,academicArticle
in addition the panelists covered new observational vantage points measurement concepts and their con nections observational gap analysis and common instrument suites all in support of advancing space weatherrelated solar and heliospheric science and research,SpaceWeatherOpsResearch,academicArticle
the following summarizes the key points from the panel presentations and discussions,SpaceWeatherOpsResearch,academicArticle
programmatic policy and contracting innovations for new observations in kaspers presentation milestonebased reimbursable space weather missions leading to depart ment of commerce or department of defense data purchase agreements he advocated for the develop ment of a commercial databuy architecture to produce heliophysics data products,SpaceWeatherOpsResearch,academicArticle
given the fact that launch services data services spacecraft systems and operations are all becoming more commoditized such an approach would facilitate advanced heliospheric space weather observations at substantially lower costand faster deployment timethan existing contractual mechanismsplanning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
planning the future space weather operations and research infrastructure kasper presented an example mission architecture that could benefit heliospheric science simulta neously with providing a milestonebased reimbursable space weather monitoring capability and data purchase agreement structure for the department of commerce and department of defense dod figure ,SpaceWeatherOpsResearch,academicArticle
an eightspacecraft constellation platform around earth in a retrograde orbit at ,SpaceWeatherOpsResearch,academicArticle
au dis tance from earth could give advance warnings of transient arrivals with lead times that are longer than can be accomplished with l alone,SpaceWeatherOpsResearch,academicArticle
carrying simple plasma magnetometer and radiation sensors this mission design would give multiple lines of sight and much greater confidence in understanding the magnetic field and probabilities of affecting earth,SpaceWeatherOpsResearch,academicArticle
at a cost of around million this infrastructure would allow airlines to take more effective action in response to transient arrivals by having a minimum of hours advance warning with threedimensional information on shock fronts flux rope structure and energetic particles,SpaceWeatherOpsResearch,academicArticle
kasper argued that such an architecture could be provided commercially today,SpaceWeatherOpsResearch,academicArticle
companies could make a profit by selling data through milestonebased reimbursable data purchase agreements with an augmentation from the national aeronautics and space administration nasa space weather budget,SpaceWeatherOpsResearch,academicArticle
the challenge in setting up the system is that an interplanetary mission could represent a large upfront cost for a company as it requires more resources is more expensive and takes longer from design to operations than earthobservation counterparts,SpaceWeatherOpsResearch,academicArticle
a possible solution to this problem would be to develop a mechanism figure  an advanced warning multispacecraft mission concept,SpaceWeatherOpsResearch,academicArticle
notes the figure captures the appearance of the constellation encircling earth at a distance of ,SpaceWeatherOpsResearch,academicArticle
au from earth,SpaceWeatherOpsResearch,academicArticle
the spacecraft closest to the sun would give double the lead time as compared to current space weather monitors at l at ,SpaceWeatherOpsResearch,academicArticle
au sunward of earth,SpaceWeatherOpsResearch,academicArticle
source justin kasper bwx technologies presentation to workshop april  planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
research infrastructure for commercial data buys where nasa the national oceanic and atmospheric administration noaa or other interested agencies could enter a milestonebased commercial data acquisition agreement covering the period from instrument development to launch and data production,SpaceWeatherOpsResearch,academicArticle
in her presentation enabling solar and heliospheric novel architectures duncan argued that a joint longterm plan and sufficient budget would be needed to enable the sort of novel mission architectures that kasper described,SpaceWeatherOpsResearch,academicArticle
duncan mentioned that one approach would be for the us congress to fund the pro moting research and observations of space weather to improve the forecasting of tomorrow proswift act without affecting other areas of interest to move the community forward,SpaceWeatherOpsResearch,academicArticle
combining scientific and space weather goals has also raised concerns within the science community,SpaceWeatherOpsResearch,academicArticle
from the mission formulation perspective new technologies can help missions to perform accounting for both scientific and operational needs,SpaceWeatherOpsResearch,academicArticle
similarly there are opportunities through the researchtooperations operationstoresearch ror framework for gaining understanding of the operational requirements on the mission design,SpaceWeatherOpsResearch,academicArticle
however the community concerns about prioritization of scientific versus space weather goals need to be addressed and may require greater flexibility in mission architecture planning,SpaceWeatherOpsResearch,academicArticle
in addition mechanisms to transition science mission data to operational use including the reduc tion of data latency are key concerns,SpaceWeatherOpsResearch,academicArticle
the varying success in operationalizing science data could be addressed by greater standardization and user barriers could be removed by improving data access through standardization and graphical user interfaces,SpaceWeatherOpsResearch,academicArticle
in considering architectures to operationalize mission systems duncan said an industryprime publicprivate partnership model has been successful eg with defense customers,SpaceWeatherOpsResearch,academicArticle
in this model the agency defines the toplevel goals and industry com petes to come up with mission definition architectures,SpaceWeatherOpsResearch,academicArticle
as an example ball aerospace uses a mission analysis suite called mosaic that optimizes the mapping of toplevel goals to mission design figure ,SpaceWeatherOpsResearch,academicArticle
figure  the ball aerospace mosaic mission analysis suite optimizes and streamlines mission design from toplevel mission goals,SpaceWeatherOpsResearch,academicArticle
source nicole duncan ball aerospace presentation to workshop april  planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
planning the future space weather operations and research infrastructure following such commercial practices may lead to lower costs by enabling minimal oversight reducing deliverables and using industrydefined mission assurance practices existing capabilities and standard interfaces,SpaceWeatherOpsResearch,academicArticle
communications infrastructure is another key architectural area where commercial and dod com munication networks could be used to provide data downlink and reduced latency services instead of building new infrastructure dedicated to space weather,SpaceWeatherOpsResearch,academicArticle
for example expanding nasas deep space network dsn and increasing launch vehicle rideshare opportunities in collaboration with the planetary science division at nasa could be an effective means of broadening future space mission architectures for heliophysics figure ,SpaceWeatherOpsResearch,academicArticle
spacecraft constellations offer new opportunities for space weather research and operations but they may require changing the processes of how missions are currently designed rather than building a single large constellation mission at once one could deploy constellations over time which would allow for periodic refreshment increased lifetime and rideshare opportunities,SpaceWeatherOpsResearch,academicArticle
however it will be necessary to think about how to structure contracts and procurementsusing multiple contracts and minimizing the time between unit builds will be important to achieving sustainable longterm science observations with resiliency and cost control see figures  and ,SpaceWeatherOpsResearch,academicArticle
in addition the architecture needs to account for constellationspecific technologies such as autonomous formation flying in the nearearth environment figure  the space domain awareness sda communications layer provides an example of how a hybrid architecture of spacebased and groundbased assets can provide realtime data,SpaceWeatherOpsResearch,academicArticle
source nicole duncan ball aerospace presentation to workshop april  planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
research infrastructure which can affect space traffic management,SpaceWeatherOpsResearch,academicArticle
while it is unclear exactly what the nextgeneration mission architecture will look like the policy and resources issues must be considered early,SpaceWeatherOpsResearch,academicArticle
finally those designing the constellation missions will need more guidance on assurance expecta tions approaches to testing space traffic management and the need for onboard artificial intelligence and machine learning,SpaceWeatherOpsResearch,academicArticle
the framework for technology readiness level trl maturation and qualification is as yet not well understood for the constellations these issues must be addressed to ensure successful heliophysics constellation architectures,SpaceWeatherOpsResearch,academicArticle
new architectures to overcome observational and modeling deficiencies in the next presentation helios mission concept to advance space weather research and opera tions berger discussed how current observations of the sun are very limited figure  which inherently limits the accuracy of all existing space weather models,SpaceWeatherOpsResearch,academicArticle
currently solar observations are confined largely to the sunearth line,SpaceWeatherOpsResearch,academicArticle
even when a map of the full sun is produced using the suns rotation the map does not represent an instantaneous state of the sun at any given time but instead is a convolution of temporal evolution and spatial information,SpaceWeatherOpsResearch,academicArticle
the view from the ecliptic plane contains limited information as only about a third of the solar sur  face is visible at any given time,SpaceWeatherOpsResearch,academicArticle
to estimate the synoptic solar flux the measured values are extrapolated to the total solar output see figure  where the full modeling process introduces a forecasting delay figure  the current limited view of the sun,SpaceWeatherOpsResearch,academicArticle
from a single vantage point in the ecliptic only about onethird of the sphere is measurable at any one time and the polar fields are not measured well,SpaceWeatherOpsResearch,academicArticle
solar wind modelers and forecasters routinely multiply synoptic map flux values by ad hoc factors of to match measured conditions at l source tom berger university of colorado boulder presentation to workshop april  planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
planning the future space weather operations and research infrastructure of greater than hours,SpaceWeatherOpsResearch,academicArticle
furthermore inaccuracies in the polar extrapolations which are used as model input lead to very poor values for the solar wind speeds which in turn compromises arrival time esti mates for coronal mass ejections cmes,SpaceWeatherOpsResearch,academicArticle
an example of the impact of the gap in observations at high solar latitudes is demonstrated in figure  which shows that the fast wind from the suns northern polar regions is missed by the uncorrected polar field extrapolation,SpaceWeatherOpsResearch,academicArticle
the helios mission concept figure  would advance space weather research and operations by providing full solar coverage more than percent of the time over the mission lifetime,SpaceWeatherOpsResearch,academicArticle
the architecture consists of two solarpolar and two solarquadrature ecliptic plane spacecraft all of which are threeaxis stabilized imaging platforms,SpaceWeatherOpsResearch,academicArticle
the addition of an l mission would increase coverage along the sunearth line over a year mission lifetime,SpaceWeatherOpsResearch,academicArticle
the solarpolar orbital inclination should be at least degrees with greater than degrees desired,SpaceWeatherOpsResearch,academicArticle
the solarquadrature elements would be placed between and degrees without requiring the use of the l or l points,SpaceWeatherOpsResearch,academicArticle
all spacecraft would have perihelia of about au with a common instrument suite to facilitate intercalibration and redundancy,SpaceWeatherOpsResearch,academicArticle
the helios instrument suite would combine in situ and remote sensing instruments,SpaceWeatherOpsResearch,academicArticle
the remote sensing components would include a solar spectral irradiance monitor doppler vector magnetograph an extreme ultraviolet euv imager and a whitelight coronagraph,SpaceWeatherOpsResearch,academicArticle
the in situ instruments would include sun correcteduncorrected figure  polar extrapolations are very approximate where the north pole fast wind is completely missed by uncorrected polar field extrapolation,SpaceWeatherOpsResearch,academicArticle
source tom berger university of colorado boulder presentation to workshop april  planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
research infrastructure a magnetometer a solar wind plasma analyzer faraday cup and an energetic particle suite,SpaceWeatherOpsResearch,academicArticle
additional capability would come if it were possible to include additional instruments,SpaceWeatherOpsResearch,academicArticle
for example the addition of golfng global oscillations at low frequencynew generation would allow detection of the solar gravity and gmodes and thus probe the rotation rate of the suns core,SpaceWeatherOpsResearch,academicArticle
as envisioned this mission concept still has significant technological challenges including acquiring terabytes of data per day in near real time and using optical communications with associated deep space optical infrastructure to relay the data to earth,SpaceWeatherOpsResearch,academicArticle
furthermore if a single launch vehicle is to support both north and south polar spacecraft deployments it must be equipped with ion or nuclearthermal thrusters and be compact and lightweight enough to get out of jupiters gravity well,SpaceWeatherOpsResearch,academicArticle
autonomous spacecraft and data systems are a must to support helioseismology which requires mseclevel accurate timing across the constellation,SpaceWeatherOpsResearch,academicArticle
the mission complexity overall means that artificial intelligence and autonomy would be required,SpaceWeatherOpsResearch,academicArticle
in lepris presentation perspectives from the heliosphere icmes seps suprathermal particles and the nature and structure of the solar wind she emphasized how observational gaps related to icmes interplanetary coronal mass ejections shocks and the bulk solar wind limit the space weather forecast ingnowcasting capability and the understanding of how to derive key parameters such as time of arrival duration and the geoeffectiveness of the structures at earth,SpaceWeatherOpsResearch,academicArticle
an example is show in figure ,SpaceWeatherOpsResearch,academicArticle
the key features to detect include the icme structure extent and magnetic topology,SpaceWeatherOpsResearch,academicArticle
similarly it is necessary to know the time of arrival the boundaries the duration and the plasma and magnetic properties of solar wind structures such as highspeed streams hsss stream interaction regions sirs figure  the helios mission concept architecture to address the most critical missing piece in space weather fullsun observations,SpaceWeatherOpsResearch,academicArticle
source tom berger university of colorado boulder presentation to workshop april  ,SpaceWeatherOpsResearch,academicArticle
,SpaceWeatherOpsResearch,academicArticle
solar polar constellation two sc in high inclination polar orbit  sp sp ,SpaceWeatherOpsResearch,academicArticle
solar quadrature constellation two sc in ecliptic at  from sunearth line sq sq helios mission concept l mission assumedplanning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
planning the future space weather operations and research infrastructure and corotating interaction regions cirs,SpaceWeatherOpsResearch,academicArticle
key open questions include the evolution of these structures as they travel through the heliosphere including effects of preconditioning previous events and prior state of the solar wind into which the structures expand and the influence of the solar cycle phase,SpaceWeatherOpsResearch,academicArticle
addressing these questions will require monitoring the threedimensional heliosphere with the ability to identify these phenomena,SpaceWeatherOpsResearch,academicArticle
lepri said that there are significant gaps in existing in situ measurements as well as in the current abil ity to connect remote and in situ measurements,SpaceWeatherOpsResearch,academicArticle
enhanced observations and modeling efforts are needed to connect remote observations line of sight integrated to in situ point measurements,SpaceWeatherOpsResearch,academicArticle
there are also limitations in the current instrumentation most of the currently operative instruments cannot capture suf ficiently high solar wind speeds or proton fluxes to accurately record the largest events solar wind speeds may get up to  kms,SpaceWeatherOpsResearch,academicArticle
while heavy ion composition has shown promise in identifying different solar wind types the lack of realtime monitoring of the ion composition adversely affects the quality of space weather nowcasting,SpaceWeatherOpsResearch,academicArticle
heavy ion composition which is a significant gap in current in situ plasma measurements plays a key role in differentiating hsss from icmes in determining the internal structure of the icme and in con straining models of cme initiation energization heating release and propagation,SpaceWeatherOpsResearch,academicArticle
these observations are essential to nowcasting and to quantifying the total mass and pressure of a space weather event,SpaceWeatherOpsResearch,academicArticle
composi tion information is now being incorporated into models but validation data are still scarce,SpaceWeatherOpsResearch,academicArticle
if composition measurements were available they could be a key discriminating marker for machine learning ml algorithms used to identify and predict icmes and can thus improve the ml methodology effectiveness,SpaceWeatherOpsResearch,academicArticle
figure  finding the gaps interplanetary coronal mass ejections icmesshocks,SpaceWeatherOpsResearch,academicArticle
note sep solar energetic particle,SpaceWeatherOpsResearch,academicArticle
sources susan lepri university of michigan presentation to workshop april   image from mi,SpaceWeatherOpsResearch,academicArticle
desai and d burgess  particle acceleration at coronal mass ejectiondriven interplanetary shocks and the earths bow shock journal of geophysical research a copyright by the american geophysical union,SpaceWeatherOpsResearch,academicArticle
lqglqjwkhjdsv vkrfnv hvluhglqirupdwlrq lphriuulydoxudwlrq hrhiihfwlyhqhvv rzfdvwlqj yvruhfdvwlqj krfnvwuxfwxuhhwhqw dqgpdjqhwlfwrsrorjdwduwk rurwkhusodqhwduerglhvdqg vsdfhfudiw planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
research infrastructure suprathermal particles are the leading indicator of shocks and provide  hours of warning depend ing on the strength of the shock,SpaceWeatherOpsResearch,academicArticle
as suprathermal particles are also the seed population for solar energetic particles seps they provide a great forecasting metric,SpaceWeatherOpsResearch,academicArticle
however being less abundant than the bulk of the solar wind their observation is more challenging,SpaceWeatherOpsResearch,academicArticle
many current particle instruments lack the dynamic range or sensitivity to cover the many orders of magnitude required to resolve the suprathermal component,SpaceWeatherOpsResearch,academicArticle
the instruments are also not able to resolve smallerscale composition and structural changes because of the longer integration periods required,SpaceWeatherOpsResearch,academicArticle
ultimately the goals of observing the suprathermal and heavy ion components should be to enhance predictive capability understand the background solar wind and build a climatology of solar wind param eters,SpaceWeatherOpsResearch,academicArticle
mission architectures to support those goals would include distributed systems both in and out of the sunearth line,SpaceWeatherOpsResearch,academicArticle
lepri listed a number of measurement priorities including in situ plasma and energetic particle composition measurements at various distances ranging from ,SpaceWeatherOpsResearch,academicArticle
to au to track the flow and spatial variations occurring en route,SpaceWeatherOpsResearch,academicArticle
such a distributed network could also be achieved by using instruments hosted on planetary missions,SpaceWeatherOpsResearch,academicArticle
other priorities include complementary measurements across platforms to combine remote and in situ measurements and getting long baselines and uniformity by sustained observa tions producing longterm data series,SpaceWeatherOpsResearch,academicArticle
achieving this enhanced capability will require overcoming significant challenges,SpaceWeatherOpsResearch,academicArticle
new capabilities highresolution proton and electron measurements heavy ion composition suprathermal particles seps and magnetic field will be required to determine the impacts of smallerscale structures,SpaceWeatherOpsResearch,academicArticle
this in turn will require increased telemetry and realtime data downlinking capability both of which may need novel onboard processing or advances in groundbased dataanalysis tools,SpaceWeatherOpsResearch,academicArticle
lepri used particle instruments as an example of challenges faced when increasing instrument require ments higher resolution requires larger fields of view or geometric factors,SpaceWeatherOpsResearch,academicArticle
extending the mass charge or energy range of a measurement typically requires larger sensors while the necessary instrument miniatur  ization is especially challenging for those needing highvoltage power supply,SpaceWeatherOpsResearch,academicArticle
each mission and architecture design must decide on the tradeoff between the value of smaller simpler instruments and the cost of more complex and capable sensors,SpaceWeatherOpsResearch,academicArticle
in the next presentation novel observationalmodel architecturestechnologies to fill gaps in observations of solar transients vourlidas followed the themes outlined in the nasa heliophysics gap analysis report by discussing the gaps in solar observations starting with the observations of solar transients cmes highspeed streams shocks and associated energetic particles,SpaceWeatherOpsResearch,academicArticle
a key theme in his presentation was the lack of effective threedimensional coverage of how the transient events evolve over time,SpaceWeatherOpsResearch,academicArticle
two key measurement challenges are the lack of coverage of events and the scale mismatch of the observing techniques with the in situ techniques having higher temporal resolution but sampling at just a single point while imaging provides broader coverage but with spatial resolutions that are  to  times coarser,SpaceWeatherOpsResearch,academicArticle
vourlidas emphasized the importance of taking a systemslevel approach focused on multiscale mea surements as a way to address gaps due to sparse coverage and the multiscale nature of the phenomena of interest,SpaceWeatherOpsResearch,academicArticle
such a system was discussed in the berger presentation figure ,SpaceWeatherOpsResearch,academicArticle
a strategic plan and systematic approach are needed to build up such a system in response to the gap analysis report,SpaceWeatherOpsResearch,academicArticle
the key new ele ments of this architecture are  that the platforms would be distributed rather than monolithic  the platforms at the lagrange points would be in quadrature four spacecraft rather than the currently used single vehicles and  the spacecraft would carry only focused payloads smaller numbers of sensors figure ,SpaceWeatherOpsResearch,academicArticle
novel approaches such as the use of cubesats and in situ constellations could address some of the sampling issues,SpaceWeatherOpsResearch,academicArticle
communications will present a challenge particularly for the envisioned farside sensors,SpaceWeatherOpsResearch,academicArticle
see also the berger presentation above,SpaceWeatherOpsResearch,academicArticle
planning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
planning the future space weather operations and research infrastructure figure  systemlevel architecture to fill observational gaps,SpaceWeatherOpsResearch,academicArticle
note acronyms defined in appendix d source angelos vourlidas johns hopkins university applied physics laboratory presentation to workshop april   ,SpaceWeatherOpsResearch,academicArticle
 ,SpaceWeatherOpsResearch,academicArticle
    ,SpaceWeatherOpsResearch,academicArticle
,SpaceWeatherOpsResearch,academicArticle
   ,SpaceWeatherOpsResearch,academicArticle
,SpaceWeatherOpsResearch,academicArticle
 ,SpaceWeatherOpsResearch,academicArticle
 ,SpaceWeatherOpsResearch,academicArticle
vourlidas spoke about the importance of developing architectures that bridge the major gap that exists between solar heliophysics and geospace research,SpaceWeatherOpsResearch,academicArticle
in bridging the gap from the solar wind to geospace care must be taken to implement a perigeospace architecture that would include a system of learth cyclers,SpaceWeatherOpsResearch,academicArticle
these dedicated platforms would provide sampling of solar wind conditions off the sunearth line and address the transient scale problem important for space weather,SpaceWeatherOpsResearch,academicArticle
finally vourlidas commented that user requirements as of today are not sufficiently well defined to determine the measurement architecture,SpaceWeatherOpsResearch,academicArticle
developing a costeffective strategy will require research and a modeling of the system through observing system simulation experiments osses to determine the most effective measurement strategies,SpaceWeatherOpsResearch,academicArticle
it is likely that new partnerships are needed to achieve these goals,SpaceWeatherOpsResearch,academicArticle
interactive panel discussion after the panelists finished their presentations they took part in a broadranging discussion with ques tions from the viewing audience,SpaceWeatherOpsResearch,academicArticle
three major needs emerged from the discussions more complete coverage of the sun ie from all directions,SpaceWeatherOpsResearch,academicArticle
more comprehensive measurements including highresolution in both time and energy measure ments and measurements with large dynamic range,SpaceWeatherOpsResearch,academicArticle
new capabilities for managing the data volumes being produced including techniques for pro cessing data onboard the spacecraft and autonomy for operations and data collection,SpaceWeatherOpsResearch,academicArticle
a recurrent theme was the need for some key information to be provided in near real timeplanning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle
all rights reserved,SpaceWeatherOpsResearch,academicArticle
research infrastructure while the panel did not explicitly address costs the requirements they outlined suggested that new ways of managing programs will be needed to increase the efficiency of the building and operations of con stellations as well as the efficiency of data delivery,SpaceWeatherOpsResearch,academicArticle
constellations built by multiple partners and in phases could support development of sustainable mission architectures constructed in affordable steps,SpaceWeatherOpsResearch,academicArticle
enabling data buys was viewed as a viable alternative to the traditional nasanoaafunded data collection,SpaceWeatherOpsResearch,academicArticle
the discussion also touched on publicprivate partnerships for data provision,SpaceWeatherOpsResearch,academicArticle
two main points were made first industry does not like to accept risk for data production when the customer is basically one organization noaa or nasa depending on whether the data are for monitoring or for science,SpaceWeatherOpsResearch,academicArticle
second nasa and noaa follow different procurement and implementation practices than those used by industry,SpaceWeatherOpsResearch,academicArticle
industry practices are purported to yield lower costs at low risk by following standard proven practices and eschewing unnecessary documentation and reviews,SpaceWeatherOpsResearch,academicArticle
sharing risk would require changes in the current nasa and noaa procurement process,SpaceWeatherOpsResearch,academicArticle
finally the mission class system followed by nasa does limit flexibility especially when measurement continuity is desirable,SpaceWeatherOpsResearch,academicArticle
a possible solution would be to address the funding profile constraints with fractionated or heterogeneous approaches that would allow nasa to match science and operational data collection needs by adjusting the makeup of the elements of the heterogeneous constellation or providing a needed measurement on a rideshare or hosted payload,SpaceWeatherOpsResearch,academicArticle
it was also suggested that there may be ways to transition a science mission to an operational one once the prime science phase is completed even if there are significant differences in the measurement require ments however these issues were not explored further,SpaceWeatherOpsResearch,academicArticle
figure  outofecliptic architectures for true threedimensional reconstruction of incoming transients enabling a quantum leap in space weather forecasting capability,SpaceWeatherOpsResearch,academicArticle
