Sentence,Title,SourceTextType
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to unsettled levels on day one  aug and quiet to active levels on days two and three  aug and aug,SolarGeophysicalActivity,emailAlert
sdf number issued at z on nov ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at low levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a c event observed at z from region se,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be very low with a chance for a cclass flares on days one two and three  nov nov nov,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to active levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to unsettled levels on days one and two  nov nov and quiet levels on day three  nov,SolarGeophysicalActivity,emailAlert
sdf number issued at z on sep ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at low levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a c event observed at z from region sw,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is likely to be low on days one two and three  sep sep sep,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to major storm levels on day one  sep and quiet to active levels on days two and three  sep sep,SolarGeophysicalActivity,emailAlert
sdf number issued at z on dec ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at moderate levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a m event observed at z from region se,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be low with a chance for mclass flares on days one two and three  dec dec dec,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to active levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to unsettled levels on day one  dec and quiet to active levels on days two and three  dec dec,SolarGeophysicalActivity,emailAlert
sdf number issued at z on apr ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at low levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a c event observed at z from region nw,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is likely to be low with a slight chance for an mclass flare on days one two and three  apr apr apr,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to active levels on day one  apr quiet to unsettled levels on day two  apr and quiet to major storm levels on day three  apr,SolarGeophysicalActivity,emailAlert
sdf number issued at z on mar ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at moderate levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a m event observed at z from region nw,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is likely to be low with a slight chance for an mclass flare on days one two and three  mar mar mar,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to unsettled levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to unsettled levels on days one and two  mar mar and quiet levels on day three  mar,SolarGeophysicalActivity,emailAlert
sdf number issued at z on jan ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at low levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a c event observed at z there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be very low with a chance for a cclass flares on days one two and three  jan jan jan,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to unsettled levels on days one and three  jan jan and quiet to active levels on day two  jan,SolarGeophysicalActivity,emailAlert
sdf number issued at z on jun ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at low levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a c event observed at z from region se,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is likely to be low with a slight chance for an mclass flare on days one and two  jun jun and expected to be very low with a slight chance for a cclass flare on day three  jun,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to unsettled levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to minor storm levels on day one  jun quiet to unsettled levels on day two  jun and quiet to active levels on day three  jun,SolarGeophysicalActivity,emailAlert
sdf number issued at z on nov ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at very low levels for the past hours,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is likely to be low with a slight chance for an mclass flare on days one two and three  nov nov nov,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to unsettled levels on days one and two  nov nov and quiet levels on day three  nov,SolarGeophysicalActivity,emailAlert
sdf number issued at z on jan ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at moderate levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a m event observed at z from region ne,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be low with a chance for mclass flares and a slight chance for an xclass flare on days one two and three  jan feb feb,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to unsettled levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet levels on day one  jan quiet to minor storm levels on day two  feb and unsettled to major storm levels on day three  feb,SolarGeophysicalActivity,emailAlert
protons have a slight chance of crossing threshold on days one two and three  jan feb feb,SolarGeophysicalActivity,emailAlert
sdf number issued at z on jan ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at low levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a c event observed at z from region ne,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be low with a chance for mclass flares and a slight chance for an xclass flare on days one two and three  feb feb feb,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to unsettled levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to unsettled levels on day one  feb active to major storm levels on day two  feb and quiet to minor storm levels on day three  feb,SolarGeophysicalActivity,emailAlert
protons have a slight chance of crossing threshold on days one two and three  feb feb feb,SolarGeophysicalActivity,emailAlert
sdf number issued at z on may ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at low levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a c event observed at z from region ne,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be very low with a chance for a cclass flares and a slight chance for an mclass flare on day one  may and expected to be very low with a chance for a cclass flares on days two and three  may may,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to minor storm levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to minor storm levels on day one  may quiet to active levels on day two  may and unsettled levels on day three  may,SolarGeophysicalActivity,emailAlert
sdf number issued at z on may ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at high levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a m event observed at z from region sw,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is likely to be moderate with a chance for xclass flares on days one two and three  may may may,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet levels on days one two and three  may may may,SolarGeophysicalActivity,emailAlert
sdf number issued at z on dec ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at low levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a c event observed at z from region nw,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is likely to be low with a slight chance for an mclass flare on days one two and three  dec dec dec,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at unsettled to minor storm levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to active levels on days one and two  dec dec and unsettled to minor storm levels on day three  dec,SolarGeophysicalActivity,emailAlert
sdf number issued at z on apr ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at moderate levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a m event observed at z from region ne,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be low with a chance for mclass flares on days one two and three  may may may,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to unsettled levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to active levels on days one two and three  may may may,SolarGeophysicalActivity,emailAlert
sdf number issued at z on may ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at low levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a c event observed at z from region se,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is likely to be moderate with a slight chance for an xclass flare on days one two and three  may may may,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to active levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at active to severe storm levels on day one  may unsettled to minor storm levels on day two  may and quiet to active levels on day three  may,SolarGeophysicalActivity,emailAlert
protons have a slight chance of crossing threshold on days one two and three  may may may,SolarGeophysicalActivity,emailAlert
sdf number issued at z on apr ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at low levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a c event observed at z from region sw,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be low with a chance for mclass flares and a slight chance for an xclass flare on days one two and three  apr apr apr,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to active levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to minor storm levels on day one  apr unsettled to minor storm levels on day two  apr and quiet to active levels on day three  apr,SolarGeophysicalActivity,emailAlert
sdf number issued at z on dec ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at low levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a c event observed at z from region nw,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is likely to be moderate with a chance for xclass flares on day one  dec and expected to be low with a chance for mclass flares on days two and three  dec dec,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to active levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z protons greater than mev at geosynchronous orbit reached a peak level of pfu at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at unsettled to major storm levels on day one  dec quiet to minor storm levels on day two  dec and quiet to active levels on day three  dec,SolarGeophysicalActivity,emailAlert
protons greater than mev have a chance of crossing threshold on day one  dec,SolarGeophysicalActivity,emailAlert
sdf number issued at z on jul ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at low levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a c event observed at z there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be low with a chance for mclass flares and a slight chance for an xclass flare on days one two and three  jul jul jul,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to unsettled levels on days one and three  jul jul and quiet levels on day two  jul,SolarGeophysicalActivity,emailAlert
protons have a slight chance of crossing threshold on days one two and three  jul jul jul,SolarGeophysicalActivity,emailAlert
sdf number issued at z on dec ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at high levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a x event observed at z from region nw,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is likely to be moderate with a chance for xclass flares on days one and two  dec dec and expected to be low with a chance for mclass flares and a slight chance for an xclass flare on day three  dec,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to active levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to minor storm levels on days one and two  dec dec and quiet to unsettled levels on day three  dec,SolarGeophysicalActivity,emailAlert
protons have a chance of crossing threshold on days one and two  dec dec and have a slight chance of crossing threshold on day three  dec,SolarGeophysicalActivity,emailAlert
sdf number issued at z on jan ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at moderate levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a m event observed at z there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be low with a chance for mclass flares and a slight chance for an xclass flare on days one and two  jan jan and expected to be low with a chance for mclass flares on day three  jan,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to unsettled levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to unsettled levels on days one and two  jan jan and quiet levels on day three  jan,SolarGeophysicalActivity,emailAlert
sdf number issued at z on mar ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at low levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a c event observed at z from region sw,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be low with a slight chance for an mclass flare on days one two and three  mar mar mar,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to unsettled levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet levels on day one  mar quiet to unsettled levels on day two  mar and unsettled to minor storm levels on day three  mar,SolarGeophysicalActivity,emailAlert
sdf number issued at z on jul ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at moderate levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a m event observed at z from region se,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is likely to be moderate with a slight chance for an xclass flare on days one two and three  jul jul jul,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet levels on day one  jul and quiet to unsettled levels on days two and three  jul jul,SolarGeophysicalActivity,emailAlert
protons have a slight chance of crossing threshold on days one two and three  jul jul jul,SolarGeophysicalActivity,emailAlert
sdf number issued at z on aug ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at moderate levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a m event observed at z from region se,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is likely to be moderate with a slight chance for an xclass flare on days one two and three  aug aug aug,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to unsettled levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to active levels on day one  aug quiet to unsettled levels on day two  aug and quiet levels on day three  aug,SolarGeophysicalActivity,emailAlert
protons have a slight chance of crossing threshold on days one two and three  aug aug aug,SolarGeophysicalActivity,emailAlert
sdf number issued at z on may ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at low levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a m event that was in progress as of this report from region se dsbetagamma,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be low with a chance for mclass flares and a slight chance for an xclass flare on days one two and three  may may may,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to major storm levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z protons greater than mev at geosynchronous orbit reached a peak level of pfu at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to minor storm levels on day one  may and quiet to active levels on days two and three  may may,SolarGeophysicalActivity,emailAlert
protons greater than mev have a slight chance of crossing threshold on day one  may,SolarGeophysicalActivity,emailAlert
sdf number issued at z on dec ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at moderate levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a m event observed at z there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be low with a chance for mclass flares on days one two and three  dec dec dec,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet levels on day one  dec and quiet to unsettled levels on days two and three  dec dec,SolarGeophysicalActivity,emailAlert
sdf number issued at z on dec ia,SolarGeophysicalActivity,emailAlert
analysis of solar active regions and activity from z to z solar activity has been at high levels for the past hours,SolarGeophysicalActivity,emailAlert
the largest solar event of the period was a x event observed at z from region nw,SolarGeophysicalActivity,emailAlert
there are currently numbered sunspot regions on the disk,SolarGeophysicalActivity,emailAlert
ib,SolarGeophysicalActivity,emailAlert
solar activity forecast solar activity is expected to be moderate with a chance for xclass flares on days one two and three  dec jan jan,SolarGeophysicalActivity,emailAlert
iia,SolarGeophysicalActivity,emailAlert
geophysical activity summary z to z the geomagnetic field has been at quiet to unsettled levels for the past hours,SolarGeophysicalActivity,emailAlert
solar wind speed reached a peak of kms at z total imf reached nt at z the maximum southward component of bz reached  nt at z electrons greater than mev at geosynchronous orbit reached a peak level of pfu,SolarGeophysicalActivity,emailAlert
iib,SolarGeophysicalActivity,emailAlert
geophysical activity forecast the geomagnetic field is expected to be at quiet to severe storm levels on day one  dec quiet to minor storm levels on day two  jan and quiet to unsettled levels on day three  jan,SolarGeophysicalActivity,emailAlert
protons have a slight chance of crossing threshold on days one and two  dec jan and have a slight chance of crossing threshold on day three  jan,SolarGeophysicalActivity,emailAlert
sdf number issued at z on mar ia,SolarGeophysicalActivity,emailAlert
