Sentence,Title,SourceTextType,SentimentLabel,SentimentScore
a consistent theme throughout the workshop was the need to increase the availability and use of the already existing data for space weather research and operations,SpaceWeatherOpsResearch,academicArticle,positive,0.39699622988700867
work needs to be done to ensure that the existing data are usable and that the new technologies are assessed and where wellsuited incorporated into the new architectures,SpaceWeatherOpsResearch,academicArticle,positive,0.4764135479927063
furthermore it is important to identify the core capabilities that are needed in space and on ground to feed the models,SpaceWeatherOpsResearch,academicArticle,positive,0.4537833034992218
it was suggested that a workshop on this topic alone would be of great value,SpaceWeatherOpsResearch,academicArticle,positive,0.3841167390346527
moving toward an operational environment will require that good careers exist in the area to attract the people who will work there anderson observed,SpaceWeatherOpsResearch,academicArticle,positive,0.39900439977645874
baker then focused on preparing new observational platforms for the upcoming solar maximum,SpaceWeatherOpsResearch,academicArticle,positive,0.4218764305114746
is there an urgency to get new platforms flying or is the community comfortable with what is already available,SpaceWeatherOpsResearch,academicArticle,positive,0.4532371163368225
it was noted that there are some potential deficiencies in both engineering and operational categories,SpaceWeatherOpsResearch,academicArticle,negative,0.4581119120121002
babcock said that from the spacex perspective there are two areas of concern there are engi neering challenges in ensuring that designs take into account lowprobability transient events such as extreme geomagnetic storm events as typically the designs have not accounted for situations that occur only percent of the time,SpaceWeatherOpsResearch,academicArticle,neutral,0.43647754192352295
operationally the challenge is collision avoidance and spacex is comfortable with the current risk levels,SpaceWeatherOpsResearch,academicArticle,positive,0.38468489050865173
nevertheless babcock added there is an urgency regarding the upcoming solar maximum particularly in light of the recent spacex starlink losses suggesting that the biggest gap in understanding is how to include the effects of rare shortlived but strong transients that are not captured in the models used in the engineering design phase and therefore can lead to unpredicted consequences,SpaceWeatherOpsResearch,academicArticle,neutral,0.46692410111427307
these can potentially become of greater importance in the design of future architectures,SpaceWeatherOpsResearch,academicArticle,positive,0.47241532802581787
greer spoke about the need for calibration and validation activities and the importance of continued support for the operations of instruments providing data all of which are critically important as enablers of the use of heterogeneous data sources,SpaceWeatherOpsResearch,academicArticle,positive,0.3960287570953369
the effort going into calibration and validation activities changes during the mission lifetime but the activities can be made more efficient with good advance planning,SpaceWeatherOpsResearch,academicArticle,positive,0.4736347794532776
regarding worldclass facilities focused on discovery science the discussion turned to the question of whether there is a way to establish baseline agency funding for their longterm support for space weather purposes,SpaceWeatherOpsResearch,academicArticle,neutral,0.43029099702835083
it is important not to assume that the capabilities in particular instruments in place today will remain intact in the future,SpaceWeatherOpsResearch,academicArticle,positive,0.4438765347003937
erickson observed that the nature of space weather activities requires an explicit effort to include fundamental exploratory work that leads to new discoveries and innovations,SpaceWeatherOpsResearch,academicArticle,positive,0.41924479603767395
norton and baker suggested that publicprivate partnerships could be used to generate data products that satisfy both science and operational requirements and that this could be useful in sustaining infrastructure and capabilities for both space weather operations and scientific research,SpaceWeatherOpsResearch,academicArticle,negative,0.4095110595226288
tomoko matsuo suggested that a potential way to establish connections between academia and indus try would be to have student projects focusing on space weather questions relevant to companies,SpaceWeatherOpsResearch,academicArticle,positive,0.4192948043346405
the projects would benefit the students who get exposed to realistic problems as well as the companies who get answers to their pressing problems,SpaceWeatherOpsResearch,academicArticle,negative,0.4016140103340149
paxton said that when commercial entities are involved space weather needs to be thought of in terms of return on investment,SpaceWeatherOpsResearch,academicArticle,positive,0.4372698664665222
for example iridiums support for the ampere active magnetosphere and planetary electrodynamics response experiment is driven by payment for the data that its satellites collect,SpaceWeatherOpsResearch,academicArticle,positive,0.4553481638431549
thus companies might be persuaded to share their data eg on satellite drag if the data were used to create a product that the companies would benefit from,SpaceWeatherOpsResearch,academicArticle,positive,0.4531310200691223
switching gears paxton argued that space weather should also be thought about as a discovery activity,SpaceWeatherOpsResearch,academicArticle,positive,0.4399186372756958
there are so many things we should discover he said continuing that he would like a message to emerge from the workshop that there is fundamental science to be done and not just improving existing models to predict various aspects of space weatherplanning the future space weather operations and research infrastructure proceedings of the phase ii workshop copyright national academy of sciences,SpaceWeatherOpsResearch,academicArticle,positive,0.4486332833766937
all rights reserved,SpaceWeatherOpsResearch,academicArticle,neutral,0.45640063285827637
research infrastructure mary hudson asked the panel whether they were satisfied with existing nearterm measurement capa bilities particularly given that the van allen probes and the defense meteorological satellite program dmsp are being phased out,SpaceWeatherOpsResearch,academicArticle,negative,0.36334970593452454
millan answered that the situation is not satisfactory noting that given the long development times it will likely not be until after the next solar maximum that there are new systems that can replace the dmsp or the van allen probes observations,SpaceWeatherOpsResearch,academicArticle,neutral,0.45929521322250366
several participants also pointed out the need for multipoint measurements at the higher altitudes above the radiation belts especially in the nightside magnetotail,SpaceWeatherOpsResearch,academicArticle,positive,0.42318007349967957
a recurrent theme in the presentations and discussions was the need for multiscale measurements,SpaceWeatherOpsResearch,academicArticle,neutral,0.4228338599205017
as space storms involve processes that occur in multiple scales improving space weather predictions will require understanding how those scales operate and couple together,SpaceWeatherOpsResearch,academicArticle,neutral,0.44166794419288635
finally the variability of the space weather impacts in relation to storm size using traditional metrics was discussed in relation to the february   storm,SpaceWeatherOpsResearch,academicArticle,neutral,0.4052797853946686
anderson pointed out how the loss of the starlink satellites is an example of a small storm that had significant space weather impactsan issue that needs to be understood and addressed,SpaceWeatherOpsResearch,academicArticle,neutral,0.45034533739089966
reference desai mi and d burgess,SpaceWeatherOpsResearch,academicArticle,positive,0.4407145380973816
particle acceleration at coronal mass ejectiondriven interplanetary shocks and the earths bow shock,SpaceWeatherOpsResearch,academicArticle,neutral,0.4114706516265869
journal of geophysical research ab,SpaceWeatherOpsResearch,academicArticle,neutral,0.4120161831378937
introductionthe term space weather sw first appeared in the scientific literature in  see for a historical review of the relevant terminology,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4459262788295746
nowadays the sw concept includes a multitude of solar drivers and their environmental technological and biological effects via different physical mechanisms and a chain of processes,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.41708746552467346
a widelycirculated definition of sw from the issue of the us national space weather program the strategic plan of space weather reads as conditions on the sun and in the solar wind magnetosphere ionosphere and thermosphere that can influence the performance and reliability of spaceborne and groundbased technological systems and can endanger human life or health ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.40199214220046997
this multidisciplinary sphere of research is gaining attention in both academic and commercial aspects due to its social relevance and the high economic costs of extreme sw events the solar drivers of sw can be summarized as electromagnetic em emissions by solar flares sfs pressure and magnetic field interaction of the coronal mass ejections cmes and fastspeed solar wind streams corotating interaction regions cirsstreaming interaction regions sirs and radiation by solar energetic particles protons seps and electrons sees,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4168652892112732
all these solar activity drivers are known as the solar perspective of sw sfs are the most violent explosions in the solar system releasing up to j of energy causing magnetic field line reconfigurations in the corona mass motion and particle acceleration ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.43361446261405945
their em radiation is the first to arrive at earth in about min and cause sw effects,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.41520068049430847
in contrast cmes are the last to arrive up to days after the sf flash phase and cause a disturbance,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.41750848293304443
the cmes are large magnetized clouds of plasma expelled from the corona into the interplanetary ip space,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4412649869918823
singlespacecraft observations provide their onsky projected speeds which range from a few hundred to over km s ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4337826073169708
the cmes are the drivers of the geomagnetic storms gss occurring when a southwarddirected ip magnetic field termed b z component and the dayside of the terrestrial magnetosphere undergo a process known as magnetic reconnection ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4477309286594391
the magnetic reconnection is the underlying process that powers the sfs as well,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.41226378083229065
nowadays the chain of processes that takes place in the magnetosphere is well established leading to the development of ring current systems that eventually causing a decrease in the terrestrial magnetic field,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.41964593529701233
the cmes near the sun and their ip counterparts icmes and their link to gss have been the topic of numerous research studies eg  and the references therein,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.42583808302879333
apart from the icme arrivals highspeed solar wind streams can cause the socalled recurrent gss which are usually weaker than the icmedriven ones eg the intermediate in time scale sw effects are those from energetic particles,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.3818156123161316
sees arrive shortly after the sf brightening s of minutes whereas seps can take hours to be recorded at the spacecraft usually situated at the first lagrange point l constantly facing the sun,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.41006216406822205
these in situ observed electrons protons and heavy ions with kev up to hundreds of mev energies show a velocity dispersion in their intensitytime profiles eg the highenergy particle channels peak earlier in time which is taken as an evidence for their solar origin ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4287685453891754
despite the ongoing debate in the literature nowadays both sfs and cmes are considered as their solar origin ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.42726942896842957
the in situ particles can have important sw effects on technology in the ip space,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.48127761483192444
for example during strong sep events the spacecraft optical systems can be saturated due to the impact of particles on the ccd matrix leading to socalled snowlike effects,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.42898717522621155
the images are thus highly degraded in quality and usually the spacecraft is switched off into a safe mode,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.41560304164886475
alternatively permanent damage on the optical system is possible as well as loss of positioncontrol of the entire spacecraft because the stability is ensured by the pointing towards a few fixed stars,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4372073709964752
the loss of stability can be easily corrected when the spacecraft is relatively near as in the case on for stereo mission during the solar storm on ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4116169512271881
however if the satellites are traversing the solar system any misalignment could lead to their loss since longer times are needed to register the problem and send a correcting command,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4702593684196472
in addition to the limited reaction time the lack of welldeveloped mission scenarios for troubleshooting could be another reason for spacecraft lossthe galactic counterpart of the energetic particle populations know as galactic cosmic rays gcrs consisting of highenergy particles accelerated at shock fronts of distant supernova explosions is modulated inversely with the strength of solar activity ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.40451863408088684
this is why weak solar cycles are accompanied by increased fluxes of gcrs,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.42172864079475403
their sw effects can be traced to enhanced levels of the total ionization dose received by astronauts and aircrews ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4405638873577118
the solar energetic particles can contribute by adding extra doses during their sporadic occurrences ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.42633333802223206
the danger of radiation exposure to humans in space is considered as the primary obstacle of space travel,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.40700143575668335
recently the radiation dose received during a single flight to mars and back is estimated to contribute up to of the lifelong limit of astronauts when icmes fast solar wind plasma streams andor ip shocks reach the planetary magnetospheres various atmospheric and groundbased effects are possible  auroras being the most spectacular ones,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4085966646671295
apart from earth auroras have been observed around the magnetic poles of jupiter saturn and uranus,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4411182403564453
due to the localized surface magnetic field on mars none on venus and lack of atmosphere on mercury large scale sw effects are not expected therethe planetary with a focus here on the terrestrial perspective of sw refers to the effects of the solar activity drivers from the magnetosphere down to ground,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.40862876176834106
if the icme magnetic field is oppositely directed to the one of the planetary magnetosphere a process of magnetic reconnection can take place,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.46090447902679443
during the field line reconstruction injected streams of electrons and protons form a ring current which finally leads to a depression of the horizontal terrestrial magnetic field ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4017917513847351
this cascade of processes is known as a gs with icme or fast solar wind stream as its primary driver apart from changes in the surface magnetic field other groundbased effects are also known as a consequence of sw phenomena,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.412529319524765
one such type is termed groundlevel enhancement gle  which is the secondary particle products ie neutrons muons of highenergy sep events after their interactions with atmospheric atoms and molecules,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4010394513607025
thus particle events can be the driver of atmospheric radiation storms as they can generate a shower of secondary particles in the earths atmosphere down to lower altitudes,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4222709834575653
the highenergy secondary particles cause additional radiation dose at the cruising altitudes for aircraft the consequences of sw can be traced to different conducting devices located onunder the ground ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4420727789402008
the problems experienced in these equipment systems include telluric currents in pipelines induced effects in submarine cables and groundbased magnetic interference,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.42924535274505615
due to their practical importance a large amount of research is devoted to the geomagnetically induced currents gics  which are intense lowfrequency currents induced in large conductive systems like power lines and pipelines ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.42255616188049316
in rare cases transformer damage also occurred as for example during the gs in march in quebec canadathe sw severity ranges from weak to extreme events without strict definitions as large intensity in one of the parameters does not ensure large values for the accompanied phenomena,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.45458540320396423
although intense sw events rarely occur  they can have substantial influence on our technologydependent society ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.41710951924324036
the largest gs orand sw event on record is the carringtonhodgson event   estimated to cause devastating effects in the current technological age ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.3936257064342499
as sw is in essence a multidisciplinary research topic reviewing the representative literature is a challenging task that goes beyond the scope of our concise report,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.40622103214263916
instead many reviews have been preferred here which contain many relevant references,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4490682780742645
the aim here is to outline the main sw effects with a special focus on the spacecraft anomalies,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.41840508580207825
sw drivers and their effects on spacecraft technologyin this report we focus on the effects experienced by satellites during sw events  either in the ip space or in the terrestrial magnetosphere and atmosphere,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4481443464756012
the sw effects vary depending on the local environment surrounding the spacecraft,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4602223336696625
several locations are used for satellites orbiting the earth,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.433295875787735
stationary positioning at the lagrange points is common for many astronomical and solardedicated missions eg on the sunearth line at about ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.41805440187454224
million km either always facing the sun at l or hiding in the earths shadow at l,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.41430503129959106
in contrast the other common orbits are geostationary geo medium earth orbit meo low earth orbit leo and polar and sunsynchronous orbits  accessed on august ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4471116065979004
each of them experiences a different space and terrestrial environment or a combination of both,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4420238435268402
thus the spacecraft will be subject to different plasma particle and em influences which require different sets of observations models and forecasting tools,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4382331073284149
below we compose a concise review on the sw effects according to the essence of the driver  accessed on august  in terms of light magnetized plasma or energetic particles eg  and the references therein,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4037165343761444
 em emissionthe photons of different energies can interact with the hardware and software systems aboard the spacecraft,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.41406822204589844
these sporadic bursts of additional em radiation are due to the sf eruptionsenhanced ultraviolet uv extreme ultraviolet euv and xray radiation are known to affect the upper atmosphere namely the ionosphere heats and expands,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.43608248233795166
ionospheric disturbances have several consequences on the satellites and their work performance and the effects are known for many decades ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.45779919624328613
the perturbed ionosphere can cause delay distortion and absorption of radio signals during their propagation,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.41125622391700745
the delay occurs since the ionosphere increases the propagation path for the signal thus affecting the quality of satellite communication navigation and positioning,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.43793749809265137
ionospheric density inhomogeneities lead to the socalled scintillation patterns,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4180271327495575
sf emission can be also the reason of dayside radio blackouts due to plasma density increases known as sudden ionospheric disturbances,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.41612255573272705
less common are the direct interferences with the radar systems due to solar radio bursts eg air traffic control problems in sweden on ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.41243013739585876
the largest sfs can also cause a minor disturbance magnetic crochet of the magnetic fieldthe spacecraftrelated effects of the em emission can be summarized as followssatellite signal degradation and lossradio blackoutsincreased atmospheric drag,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.41787415742874146
 magnetized plasma structuresincoming fastspeed plasma structures with magnetic field orientation opposite to the terrestrial dipole are the drivers of geomagnetic substorms due to cirssirs and storms due to icmes in the magnetosphere,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4147149622440338
these are complex events often preceded by increased em emission and accompanied by fluxes of energetic particles,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.44172635674476624
their combined effects lead to an expansion of the upper atmosphere,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,negative,0.4613134562969208
the related frequent collisions with neutral atoms cause an increased atmospheric drag affecting mostly leo satellites  as well as the starlink constellations of spacecraft at very low earth orbit vleo eg ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.42074066400527954
as a result the altitude decreases gradually which requires reentry boosts in order to avoid tracking loss,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4535067081451416
that leads to premature fuel exhaustion and shortens the lifetime of the mission,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.45984721183776855
their increased fuel requirements mean heavier spacecraft and thus larger costs for the spacecraft ownersanother major consequence of the gss is the groundlevel effects namely gics that carry significant risk for groundbased marine and underground infrastructure eg ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.40574097633361816
 energetic particlesseps sees heavy ions and neutrons which are energized in an sf reconnection event andor a cmedriven shocks  may have a direct impact on the earth and nearearth environment as well as an immediate impact on satellite operations ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.45169004797935486
they can cause many deleterious effects and accelerate material aging by altering their electrical and optical properties which may gradually reduce the performance of solar cells by up to ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.48789992928504944
also they may cause device leakage and power consumption and eventually can decrease the overall functionality of the space systems ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.49429720640182495
the particle effects as a function of energy species and origin are given in more detail in  in their table  whereas the spacecraft anomalies as a function of the their orbits are explored by with highaltitude and highinclination being the most vulnerable onesthe physical principle of the highenergy particle interaction with various substances is based on the energy deposition eg total ionizing dose effects and the creation of a charge in the material of the spacecraft or in the semiconductor lattice structure eg due to displacement damage dose effects or its electronics such as the single event effects,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.41749808192253113
the latter are mostly software related and in the extreme cases may require power reset of the system but some of the particlerelated effects can be destructive and irreversible,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.45844167470932007
the surface charging effects can cause charge buildup leading to highvoltage potential differences between different parts of the spacecraft and thus are considered as a serious risk,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4638802409172058
alternatively the deep dielectric charging effects are due to highenergy particles causing discharges inside the spacecraft components,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.45681458711624146
these and other engineering aspects have been investigated in detail eg  either for the preparation of spacehardened materials or for the development of various mitigation strategiesbelow are given the main spacecraftrelated effects due to energy deposition of energetic particles as already described abovesingleevent upsetssingleevent effectscumulative radiation effects total ionizing dose and displacement damage dosesurface dischargesdeep dielectric chargingsolar cell degradation material agingsurface damage to materials,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4093308448791504
notable satellite failures  historical overviewsince the satellite malfunctions are not subject to public disclosure the academic investigation of direct or indirect sw effects on satellites is hindered to a large degree,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4331871271133423
an incomplete list of known satellite failures is provided in table see eg accessed on august ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.3951815962791443
we add significant radio blackouts reported by and some major swdriven failures on ground due to gics as outlined by ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4805910885334015
 the spacex storm the most recent example of destructive sw influence on technology is the loss of out of starlink satellites during the socalled spacex storm ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.44893354177474976
the overall conditions were estimated as a modest sw event and minor g to moderate g gs  according to the noaa space weather prediction center gscale metric  accessed on august ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.43775367736816406
the general guidance issued indicated probable corrective actions to orientation and predicted a possible orbital drag,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,negative,0.49355441331863403
based on the issued forecast and the empirical thermospheric neutral density model used the launch proceeded as planned at  ut on  with an initial orbit of km perigee,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4576476812362671
the launch occurred on the recovery phase of g and a few hours before a subsequent g gs,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.46003052592277527
based on an alternative geomagnetic indices the first storm reached dst nt  ut the exact values of dst in may be subject to change accessed on august  and kp of on  and followed by another gs with dst nt  ut and kp on  respectively,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.43431785702705383
despite the modest strength of the gss it was noted that the launch took place at the time when the thermosheric neutral density had reached its maximum increase ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.398629754781723
this was the first time for a starlink constellation to experience an enhanced level of atmospheric drag reported by the operator as higher than previous launches that ultimately led to the loss of most spacecraft by ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.45307785272598267
the next scheduled launch by spacex used a km initial orbit in order to minimize such risks the solar origin of the gss as well as the ip conditions solar wind shock icme b z  f are described in great detail in  and can be summarized as follows a series of sfs eg m and c from the same active region with location ne and multiple cmes occurred over a period of several days prior the launch,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.410442054271698
among the cmes we note a halo one on  that had a projected speed of km s and a second one on  that was faster than km s  based on information from accessed on august ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4272943139076233
reported and km s from the cactus cme catalog accessed on august  whereas estimated speeds from the graduated cylindrical shell model to and km s for the cmes on  and  respectively,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4133315980434418
these cmes merged into the ip space and led to a complex icmeshock signatures at earth causing a double gs with a complex profile  a twostep decrease can be noticed on  with a minimum dst index of nt at ut and a second step of nt at ut on the recovery phase and  an extended minimum over many hours over  reaching nt at ut,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.39866361021995544
the detailed analysis of the ip data also reveals signatures of magnetic flux rope and longlasting periods of fast solar wind and negative b z the majority of the previous research on the starlink failure focuses on evaluating the increase in the neutral density at the spacecraft orbit of km,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4157273471355438
these studies use observational data and empirical or physicsbased models  to test in more detail the performance of the simulations and forecasts currently in use,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4247828423976898
in summary the studies all point towards an increased atmospheric drag due to the enhanced neutral density in the thermosphere,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,negative,0.4158227741718292
however a different magnitude of the enhancement is reported by the different teams ranging from  at the lowest end    with up to as the highest reported valuethe increased atmospheric drag described above is the primary suspect for the notable starlink failure,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4328444302082062
in addition an increased euv irradiance months prior to the storm  emissions from longduration sfs  as well as radiation exposure due to solar energetic particles might also be contributing factors to the satellite failure,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.45898038148880005
resultsinstead of focusing on the starlink launch on  as the majority of the previous research noted above we prefer to consider all spacex launches in the period  since the information on the timing and number of satellites still in orbit is freely available,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.42746737599372864
the aim of our analysis is to identify the geomagnetic disturbances which are well known to endanger the satellite performance,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.44036975502967834
we start by identifying the value of the dst index as one proxy for the gs strength at the time of the launches,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4422369599342346
a focus is then put on the cases occurring during the strongest geomagnetic disturbances,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4565177261829376
we consider the conditions not only before and after the launch time but also cotemporal with the launch,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4175252616405487
the event on  is depicted with a different symbol in the plots for comparative purposes,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.46480101346969604
 space weather conditions during starlink launcheswe complement our brief literature overview of the sw effects with the analysis of starlink satellite launches in about threeyear period  as listed in appendix a we identified first the dst index at the nearest hour to the launch time as provided by the kyoto provisional and realtime database accessed on august ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.41350826621055603
based on the dst values none of the cases qualified as a gs as all values were ntthus we increased the time window of interest of about days around the spacecraft launch in order to capture any gss,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.43225908279418945
from the entire list we selected starlink launches accompanied by geomagnetic disturbances with dst index down to nt table ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4071146845817566
the threshold is however to some degree subjectively chosen,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.49982184171676636
nevertheless we do not expect sw effects due to geomagnetic disturbances weaker than this limitnone of the remaining gss has the double profile and complexity as the case of gss on  and  described earlier,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.40683093667030334
some of the launches occur around times of longlasting but always weak geomagnetic disturbances,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.3962213099002838
despite the steplike recovery profile the strongest gs in table also shows a single drop in the dst indexwe focus on the ip conditions presence or not of icmes ip shocks and b z values occurring close in time to the starlink launches,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4204155504703522
the events are listed chronologically in table ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.41683924198150635
only six cases have been accompanied by icmes and only four of them have an ip shock with reported speeds ranging between and km s ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.42724138498306274
icme information is adopted from the online list accessed on august ,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,neutral,0.4195757806301117
ip shock information is collected from the wind spacecraft accessed on august  due to the larger data coverage of the databasethe strongest value  nt of the southward magnetic field component  b z  of the interplanetary magnetic field imf is for the starlink failure case,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.459769606590271
interestingly at the time of the second weakest b z  nt we observe the fastest ip ejecta in the list reaching km s for the shock speed,SpacecastSpaceWeatherImpactsOnSatellites,academicArticle,positive,0.4232152998447418
